,curve_idx,target,sample_type,sample_id,igi_call,cycle_no,Fn,rn,groundtruth,split,Igi_call_quant,groundtruth_target
1065234,72917,RnaseP,Clinical Sample,S1061728,Positive,45,471044.7,471044.6875,1,test,1,1
1065279,72918,RnaseP,Clinical Sample,S1062950,Positive,45,324546.88,324546.875,1,train,1,1
1065324,72928,RnaseP,Clinical Sample,S1061303,Positive,45,261257.44,261257.4375,1,train,1,1
1065369,72939,RnaseP,Clinical Sample,S1061697,Positive,45,330093.1,330093.09375,1,val,1,1
1065414,72945,RnaseP,Clinical Sample,S1061311,Positive,45,295599.2,295599.1875,1,test,1,1
1065459,72946,RnaseP,Clinical Sample,S1061710,Positive,45,268732.56,268732.5625,1,val,1,1
1065504,72947,RnaseP,Clinical Sample,S1061494,Positive,45,344358.03,344358.03125,1,train,1,1
1065549,72948,RnaseP,Clinical Sample,S1061498,Positive,45,356156.84,356156.84375,1,train,1,1
1065594,72949,RnaseP,Clinical Sample,S1061619,Positive,45,294764.38,294764.375,1,train,1,1
1065639,72950,RnaseP,Clinical Sample,S1061506,Positive,45,224735.61,224735.609375,1,test,1,1
1065684,72951,RnaseP,Clinical Sample,S1061628,Positive,45,339656.28,339656.28125,1,val,1,1
1065729,72929,RnaseP,Clinical Sample,S1061517,Positive,45,384280.4,384280.40625,1,train,1,1
1065774,72930,RnaseP,Clinical Sample,S1061635,Positive,45,354861.3,354861.3125,1,test,1,1
1065819,72931,RnaseP,Clinical Sample,S1061525,Positive,45,255882.94,255882.9375,1,train,1,1
1065864,72932,RnaseP,Clinical Sample,S1061651,Positive,45,383605.53,383605.53125,1,val,1,1
1065909,72933,RnaseP,Clinical Sample,S1061534,Positive,45,523880.38,523880.375,1,train,1,1
1065954,72934,RnaseP,Clinical Sample,S1061643,Positive,45,394531.06,394531.0625,1,train,1,1
1065999,72935,RnaseP,Clinical Sample,S1061289,Positive,45,373011.7,373011.6875,1,test,1,1
1066044,72936,RnaseP,Clinical Sample,S1061660,Positive,45,330188.56,330188.5625,1,test,1,1
1066089,72937,RnaseP,Clinical Sample,S1061275,Positive,45,379074.53,379074.53125,1,test,1,1
1066134,72938,RnaseP,Clinical Sample,S1061667,Positive,45,318035.66,318035.65625,1,train,1,1
1066179,72940,RnaseP,Clinical Sample,S1061295,Positive,45,325829.56,325829.5625,1,train,1,1
1066224,72941,RnaseP,Clinical Sample,S1061677,Positive,45,225462.86,225462.859375,1,train,1,1
1066269,72942,RnaseP,Clinical Sample,S1061609,Positive,45,399553.28,399553.28125,1,train,1,1
1066314,72944,RnaseP,Clinical Sample,S1061276,Positive,45,325973.44,325973.4375,1,test,1,1
1066359,72952,RnaseP,Clinical Sample,S1061592,Positive,45,288045.6,288045.59375,1,train,1,1
1066404,72963,RnaseP,Clinical Sample,S1062873,Positive,45,278177.78,278177.78125,1,test,1,1
1066449,72969,RnaseP,Clinical Sample,S1061542,Positive,45,390463.03,390463.03125,1,val,1,1
1066494,72970,RnaseP,Clinical Sample,S1062881,Positive,45,307657.3,307657.3125,1,train,1,1
1066539,72971,RnaseP,Clinical Sample,S1061552,Positive,45,412945.28,412945.28125,1,test,1,1
1066584,72972,RnaseP,Clinical Sample,S1062889,Positive,45,321716.8,321716.8125,1,val,1,1
1066629,72973,RnaseP,Clinical Sample,S1061559,Positive,45,421402.22,421402.21875,1,test,1,1
1066674,72974,RnaseP,Clinical Sample,S1062896,Positive,45,346002.62,346002.625,1,test,1,1
1066719,72975,RnaseP,Clinical Sample,S1061567,Positive,45,300856.1,300856.09375,1,val,1,1
1066764,72953,RnaseP,Clinical Sample,S1062904,Positive,45,336711.28,336711.28125,1,test,1,1
1066809,72954,RnaseP,Clinical Sample,S1061574,Positive,45,295046.0,295046.0,1,test,1,1
1066854,72955,RnaseP,Clinical Sample,S1062912,Positive,45,371553.06,371553.0625,1,train,1,1
1066899,72956,RnaseP,Clinical Sample,S1061583,Positive,45,198893.42,198893.421875,1,test,1,1
1066944,72957,RnaseP,Clinical Sample,S1062920,Positive,45,435908.12,435908.125,1,test,1,1
1066989,72958,RnaseP,Clinical Sample,S1061782,Positive,45,476104.06,476104.0625,1,train,1,1
1067034,72959,RnaseP,Clinical Sample,S1062928,Positive,45,430790.34,430790.34375,1,test,1,1
1067079,72960,RnaseP,Clinical Sample,S1061720,Positive,45,273834.56,273834.5625,1,train,1,1
1067124,72961,RnaseP,Clinical Sample,S1062936,Positive,45,310253.62,310253.625,1,train,1,1
1067169,72962,RnaseP,Clinical Sample,S1061726,Positive,45,365393.9,365393.90625,1,train,1,1
1067214,72964,RnaseP,Clinical Sample,S1062943,Positive,45,235736.08,235736.078125,1,train,1,1
1067259,72965,RnaseP,Clinical Sample,S1061734,Positive,45,485419.3,485419.3125,1,test,1,1
1067304,72966,RnaseP,Clinical Sample,S1062951,Positive,45,363703.6,363703.59375,1,train,1,1
1067344,127904,MS2,Clinical Sample,S115437,Positive,40,251266.2,251266.203125,1,train,1,1
1067384,127915,MS2,Clinical Sample,S115575,Negative,40,246013.22,246013.21875,1,train,0,1
1067424,127921,MS2,Clinical Sample,S113427,Positive,40,260544.66,260544.65625,1,val,1,1
1067464,127922,MS2,Clinical Sample,S115568,Positive,40,281564.06,281564.0625,1,train,1,1
1067504,127923,MS2,Clinical Sample,S113853,Positive,40,314859.38,314859.375,1,train,1,1
1067544,127924,MS2,Clinical Sample,S115455,Negative,40,275321.0,275321.0,1,train,0,1
1067584,127925,MS2,Clinical Sample,S113935,Positive,40,305221.72,305221.71875,1,train,1,1
1067624,127926,MS2,Clinical Sample,S080349,Positive,40,328366.25,328366.25,1,train,1,1
1067664,127927,MS2,Clinical Sample,S113831,Positive,40,320706.22,320706.21875,1,train,1,1
1067704,127905,MS2,Clinical Sample,S115708,Positive,40,350059.28,350059.28125,1,val,1,1
1067744,127906,MS2,Clinical Sample,S113832,Positive,40,323335.38,323335.375,1,test,1,1
1067784,127907,MS2,Clinical Sample,S080335,Positive,40,387984.8,387984.8125,1,train,1,1
1067824,127908,MS2,Clinical Sample,S113834,Positive,40,364487.62,364487.625,1,test,1,1
1067864,127909,MS2,Clinical Sample,S115767,Negative,40,505819.78,505819.78125,1,val,0,1
1067904,127910,MS2,Clinical Sample,S113811,Positive,40,340723.78,340723.78125,1,val,1,1
1067944,127911,MS2,Clinical Sample,S115763,Positive,40,374564.16,374564.15625,1,train,1,1
1067984,127912,MS2,Clinical Sample,S113814,Positive,40,407238.44,407238.4375,1,train,1,1
1068024,127913,MS2,Clinical Sample,S115749,Positive,40,367923.7,367923.6875,1,val,1,1
1068064,127914,MS2,Clinical Sample,S115592,Positive,40,411410.47,411410.46875,1,train,1,1
1068104,127916,MS2,Clinical Sample,S115743,Positive,40,356259.53,356259.53125,1,test,1,1
1068144,127917,MS2,Clinical Sample,S115581,Positive,40,342825.22,342825.21875,1,test,1,1
1068184,127918,MS2,Clinical Sample,S115740,Positive,40,365956.66,365956.65625,1,test,1,1
1068224,127919,MS2,Clinical Sample,S079409,Positive,40,430023.1,430023.09375,1,train,1,1
1068264,127920,MS2,Clinical Sample,S115602,Positive,40,444952.2,444952.1875,1,train,1,1
1068304,127928,MS2,Clinical Sample,S115606,Positive,40,482648.75,482648.75,1,train,1,1
1068344,127939,MS2,Clinical Sample,S117355,Positive,40,383549.72,383549.71875,1,test,1,1
1068384,127945,MS2,Clinical Sample,S115621,Positive,40,367978.75,367978.75,1,train,1,1
1068424,127946,MS2,Clinical Sample,S117361,Positive,40,454702.62,454702.625,1,val,1,1
1068464,127947,MS2,Clinical Sample,S115628,Positive,40,338194.78,338194.78125,1,val,1,1
1068504,127948,MS2,Clinical Sample,S117362,Positive,40,416568.3,416568.3125,1,train,1,1
1068544,127949,MS2,Clinical Sample,S115632,Positive,40,493464.12,493464.125,1,test,1,1
1068584,127950,MS2,Clinical Sample,S117357,Positive,40,394001.16,394001.15625,1,train,1,1
1068624,127951,MS2,Clinical Sample,S115638,Positive,40,452040.03,452040.03125,1,train,1,1
1068664,127929,MS2,Clinical Sample,S117371,Positive,40,489078.0,489078.0,1,test,1,1
1068704,127930,MS2,Clinical Sample,S080267,Positive,40,559698.5,559698.5,1,test,1,1
1068744,127931,MS2,Clinical Sample,S117382,Positive,40,470324.62,470324.625,1,test,1,1
1068784,127932,MS2,Clinical Sample,S079187,Positive,40,412708.88,412708.875,1,val,1,1
1068824,127933,MS2,Clinical Sample,S117377,Positive,40,548920.5,548920.5,1,train,1,1
1068864,127934,MS2,Clinical Sample,S115809,Positive,40,380824.8,380824.8125,1,train,1,1
1068904,127935,MS2,Clinical Sample,S115899,Positive,40,415747.16,415747.15625,1,train,1,1
1068944,127936,MS2,Clinical Sample,S115791,Positive,40,396914.28,396914.28125,1,train,1,1
1068984,127937,MS2,Clinical Sample,S115880,Positive,40,414125.8,414125.8125,1,test,1,1
1069024,127938,MS2,Clinical Sample,S115825,Positive,40,425229.6,425229.59375,1,val,1,1
1069064,127940,MS2,Clinical Sample,S115893,Positive,40,385932.62,385932.625,1,train,1,1
1069104,127941,MS2,Clinical Sample,S115820,Positive,40,395582.56,395582.5625,1,test,1,1
1069144,127942,MS2,Clinical Sample,S115916,Positive,40,433439.25,433439.25,1,train,1,1
1069184,127943,MS2,Clinical Sample,S115731,Positive,40,354939.2,354939.1875,1,train,1,1
1069224,127944,MS2,Clinical Sample,S115913,Positive,40,396994.0,396994.0,1,test,1,1
1069264,127952,MS2,Clinical Sample,S113445,Positive,40,304068.88,304068.875,1,train,1,1
1069304,127963,MS2,Clinical Sample,S115573,Positive,40,318396.06,318396.0625,1,train,1,1
1069344,127969,MS2,Clinical Sample,S113436,Positive,40,297284.12,297284.125,1,train,1,1
1069384,127970,MS2,Clinical Sample,S115458,Positive,40,282107.97,282107.96875,1,test,1,1
1069424,127971,MS2,Clinical Sample,S113852,Positive,40,312516.6,312516.59375,1,train,1,1
1069464,127972,MS2,Clinical Sample,S115449,Positive,40,287120.9,287120.90625,1,train,1,1
1069504,127973,MS2,Clinical Sample,S113929,Positive,40,314480.66,314480.65625,1,train,1,1
1069544,127974,MS2,Clinical Sample,S115715,Positive,40,347032.75,347032.75,1,test,1,1
1069584,127975,MS2,Clinical Sample,S113844,Positive,40,380533.53,380533.53125,1,train,1,1
1069624,127954,MS2,Clinical Sample,S113843,Positive,40,438862.9,438862.90625,1,test,1,1
1069664,127956,MS2,Clinical Sample,S113841,Positive,40,372405.75,372405.75,1,train,1,1
1069704,127957,MS2,Clinical Sample,S115768,Negative,40,363721.66,363721.65625,1,train,0,1
1069744,127958,MS2,Clinical Sample,S113939,Positive,40,364689.84,364689.84375,1,train,1,1
1069784,127959,MS2,Clinical Sample,S115764,Negative,40,274077.12,274077.125,1,val,0,1
1069824,127960,MS2,Clinical Sample,S113829,Positive,40,363944.84,363944.84375,1,test,1,1
1069864,127961,MS2,Clinical Sample,S115748,Positive,40,386766.0,386766.0,1,train,1,1
1069904,127962,MS2,Clinical Sample,S115593,Positive,40,333825.8,333825.8125,1,test,1,1
1069944,127964,MS2,Clinical Sample,S115737,Positive,40,362613.34,362613.34375,1,train,1,1
1069984,127965,MS2,Clinical Sample,S115582,Positive,40,384509.56,384509.5625,1,train,1,1
1070024,127966,MS2,Clinical Sample,S115747,Positive,40,506730.28,506730.28125,1,val,1,1
1070064,127967,MS2,Clinical Sample,S115590,Positive,40,387053.25,387053.25,1,train,1,1
1070104,127968,MS2,Clinical Sample,S115601,Positive,40,498102.56,498102.5625,1,train,1,1
1070144,127976,MS2,Clinical Sample,S115619,Positive,40,476680.28,476680.28125,1,test,1,1
1070184,127987,MS2,Clinical Sample,S117353,Positive,40,387778.94,387778.9375,1,val,1,1
1070224,127993,MS2,Clinical Sample,S115622,Positive,40,376546.22,376546.21875,1,test,1,1
1070264,127994,MS2,Clinical Sample,S117386,Positive,40,403913.47,403913.46875,1,train,1,1
1070304,127995,MS2,Clinical Sample,S115627,Positive,40,429925.97,429925.96875,1,val,1,1
1070344,127996,MS2,Clinical Sample,S117354,Positive,40,424398.62,424398.625,1,val,1,1
1070384,127997,MS2,Clinical Sample,S116162,Positive,40,457424.34,457424.34375,1,test,1,1
1070424,127998,MS2,Clinical Sample,S117370,Positive,40,538230.06,538230.0625,1,val,1,1
1070464,127999,MS2,Clinical Sample,S079197,Negative,40,314647.78,314647.78125,1,val,0,1
1070504,127977,MS2,Clinical Sample,S117373,Positive,40,378744.4,378744.40625,1,test,1,1
1070544,127979,MS2,Clinical Sample,S117381,Positive,40,449937.97,449937.96875,1,val,1,1
1070584,127980,MS2,Clinical Sample,S079188,Positive,40,421727.78,421727.78125,1,val,1,1
1070624,127981,MS2,Clinical Sample,S115905,Positive,40,430196.12,430196.125,1,train,1,1
1070664,127982,MS2,Clinical Sample,S115810,Negative,40,273502.47,273502.46875,1,train,0,1
1070704,127983,MS2,Clinical Sample,S115908,Positive,40,413764.47,413764.46875,1,train,1,1
1070744,127984,MS2,Clinical Sample,S115789,Positive,40,462043.62,462043.625,1,train,1,1
1070784,127985,MS2,Clinical Sample,S115884,Positive,40,417299.88,417299.875,1,val,1,1
1070824,127986,MS2,Clinical Sample,S115827,Positive,40,311090.1,311090.09375,1,train,1,1
1070864,127988,MS2,Clinical Sample,S115733,Positive,40,394278.2,394278.1875,1,train,1,1
1070904,127989,MS2,Clinical Sample,S115813,Positive,40,354868.5,354868.5,1,test,1,1
1070944,127990,MS2,Clinical Sample,S115911,Positive,40,399891.1,399891.09375,1,val,1,1
1070984,127991,MS2,Clinical Sample,S115730,Positive,40,471487.9,471487.90625,1,train,1,1
1071024,127992,MS2,Clinical Sample,S115892,Positive,40,382486.0,382486.0,1,test,1,1
1071064,128000,MS2,Clinical Sample,S113443,Positive,40,272250.8,272250.8125,1,train,1,1
1071104,128011,MS2,Clinical Sample,S115572,Positive,40,297416.38,297416.375,1,train,1,1
1071144,128017,MS2,Clinical Sample,S113968,Positive,40,309413.3,309413.3125,1,train,1,1
1071184,128018,MS2,Clinical Sample,S115453,Positive,40,322480.84,322480.84375,1,train,1,1
1071224,128019,MS2,Clinical Sample,S113851,Positive,40,316965.1,316965.09375,1,train,1,1
1071264,128020,MS2,Clinical Sample,S115454,Positive,40,406904.53,406904.53125,1,train,1,1
1071304,128021,MS2,Clinical Sample,S113930,Positive,40,343847.16,343847.15625,1,test,1,1
1071344,128022,MS2,Clinical Sample,S115713,Positive,40,387981.84,387981.84375,1,test,1,1
1071384,128023,MS2,Clinical Sample,S113850,Positive,40,357186.88,357186.875,1,train,1,1
1071424,128001,MS2,Clinical Sample,S115709,Positive,40,488083.3,488083.3125,1,test,1,1
1071464,128002,MS2,Clinical Sample,S113849,Positive,40,524111.12,524111.125,1,test,1,1
1071504,128003,MS2,Clinical Sample,S080352,Negative,40,268402.9,268402.90625,1,train,0,1
1071544,128004,MS2,Clinical Sample,S113848,Positive,40,332036.38,332036.375,1,train,1,1
1071584,128005,MS2,Clinical Sample,S115769,Positive,40,297815.88,297815.875,1,train,1,1
1071624,128007,MS2,Clinical Sample,S115765,Positive,40,429445.62,429445.625,1,train,1,1
1071664,128008,MS2,Clinical Sample,S115937,Positive,40,506393.3,506393.3125,1,val,1,1
1071704,128009,MS2,Clinical Sample,S115760,Positive,40,359055.94,359055.9375,1,train,1,1
1071744,128010,MS2,Clinical Sample,S115576,Positive,40,396840.03,396840.03125,1,train,1,1
1071784,128012,MS2,Clinical Sample,S080542,Positive,40,363701.2,363701.1875,1,train,1,1
1071824,128013,MS2,Clinical Sample,S115583,Positive,40,491747.7,491747.6875,1,train,1,1
1071864,128014,MS2,Clinical Sample,S115741,Positive,40,354466.47,354466.46875,1,test,1,1
1071904,128015,MS2,Clinical Sample,S115591,Positive,40,430901.6,430901.59375,1,train,1,1
1071944,128016,MS2,Clinical Sample,S115600,Positive,40,443705.88,443705.875,1,train,1,1
1071984,128024,MS2,Clinical Sample,S115618,Positive,40,395224.44,395224.4375,1,test,1,1
1072024,128035,MS2,Clinical Sample,S117384,Positive,40,371921.1,371921.09375,1,train,1,1
1072064,128041,MS2,Clinical Sample,S115623,Positive,40,361052.4,361052.40625,1,train,1,1
1072104,128042,MS2,Clinical Sample,S117385,Positive,40,332549.44,332549.4375,1,train,1,1
1072144,128043,MS2,Clinical Sample,S115626,Positive,40,401791.6,401791.59375,1,val,1,1
1072184,128044,MS2,Clinical Sample,S117387,Positive,40,488390.78,488390.78125,1,train,1,1
1072224,128045,MS2,Clinical Sample,S115643,Positive,40,438508.6,438508.59375,1,train,1,1
1072264,128046,MS2,Clinical Sample,S117375,Negative,40,298443.25,298443.25,1,train,0,1
1072304,128025,MS2,Clinical Sample,S117368,Positive,40,607382.0,607382.0,1,val,1,1
1072344,128026,MS2,Clinical Sample,S079194,Positive,40,514538.47,514538.46875,1,train,1,1
1072384,128027,MS2,Clinical Sample,S117395,Positive,40,459268.78,459268.78125,1,test,1,1
1072424,128028,MS2,Clinical Sample,S079185,Positive,40,451320.1,451320.09375,1,train,1,1
1072464,128029,MS2,Clinical Sample,S115910,Positive,40,511354.8,511354.8125,1,train,1,1
1072504,128030,MS2,Clinical Sample,S115811,Positive,40,366968.8,366968.8125,1,val,1,1
1072544,128031,MS2,Clinical Sample,S115903,Positive,40,380730.16,380730.15625,1,train,1,1
1072584,128032,MS2,Clinical Sample,S115725,Positive,40,376334.28,376334.28125,1,train,1,1
1072624,128033,MS2,Clinical Sample,S115876,Positive,40,381316.97,381316.96875,1,test,1,1
1072664,128034,MS2,Clinical Sample,S115828,Positive,40,407345.84,407345.84375,1,train,1,1
1072704,128036,MS2,Clinical Sample,S115732,Positive,40,442361.03,442361.03125,1,train,1,1
1072744,128037,MS2,Clinical Sample,S115798,Positive,40,445916.1,445916.09375,1,train,1,1
1072784,128038,MS2,Clinical Sample,S115918,Positive,40,368947.4,368947.40625,1,test,1,1
1072824,128039,MS2,Clinical Sample,S115722,Positive,40,467435.94,467435.9375,1,test,1,1
1072864,128040,MS2,Clinical Sample,S115912,Positive,40,463441.12,463441.125,1,train,1,1
1072904,128048,MS2,Clinical Sample,S113442,Negative,40,278578.53,278578.53125,1,val,0,1
1072944,128059,MS2,Clinical Sample,S115571,Positive,40,273773.38,273773.375,1,val,1,1
1072984,128065,MS2,Clinical Sample,S113970,Positive,40,269580.2,269580.1875,1,val,1,1
1073024,128066,MS2,Clinical Sample,S115452,Positive,40,286987.06,286987.0625,1,train,1,1
1073064,128067,MS2,Clinical Sample,S113845,Positive,40,261755.95,261755.953125,1,train,1,1
1073104,128068,MS2,Clinical Sample,S115448,Positive,40,324235.9,324235.90625,1,train,1,1
1073144,128071,MS2,Clinical Sample,S113931,Positive,40,358915.94,358915.9375,1,train,1,1
1073184,128049,MS2,Clinical Sample,S115711,Positive,40,501219.28,501219.28125,1,val,1,1
1073224,128050,MS2,Clinical Sample,S113932,Positive,40,427223.47,427223.46875,1,train,1,1
1073264,128051,MS2,Clinical Sample,S115773,Positive,40,542285.2,542285.1875,1,train,1,1
1073304,128052,MS2,Clinical Sample,S113835,Positive,40,508131.7,508131.6875,1,train,1,1
1073344,128053,MS2,Clinical Sample,S115770,Positive,40,354957.6,354957.59375,1,train,1,1
1073384,128054,MS2,Clinical Sample,S113933,Positive,40,346601.9,346601.90625,1,test,1,1
1073424,128055,MS2,Clinical Sample,S115766,Positive,40,371596.53,371596.53125,1,val,1,1
1073464,128056,MS2,Clinical Sample,S113837,Positive,40,306138.4,306138.40625,1,val,1,1
1073504,128057,MS2,Clinical Sample,S115759,Positive,40,366257.66,366257.65625,1,train,1,1
1073544,128058,MS2,Clinical Sample,S115577,Positive,40,420528.3,420528.3125,1,train,1,1
1073584,128060,MS2,Clinical Sample,S115738,Positive,40,424885.0,424885.0,1,train,1,1
1073624,128061,MS2,Clinical Sample,S079403,Positive,40,538205.1,538205.125,1,test,1,1
1073664,128062,MS2,Clinical Sample,S115752,Positive,40,541011.0,541011.0,1,train,1,1
1073704,128063,MS2,Clinical Sample,S115598,Positive,40,402468.72,402468.71875,1,val,1,1
1073744,128064,MS2,Clinical Sample,S115611,Positive,40,483359.78,483359.78125,1,test,1,1
1073784,128072,MS2,Clinical Sample,S115617,Positive,40,449572.78,449572.78125,1,train,1,1
1073824,128083,MS2,Clinical Sample,S117388,Positive,40,394494.94,394494.9375,1,val,1,1
1073864,128089,MS2,Clinical Sample,S115624,Positive,40,325226.66,325226.65625,1,train,1,1
1073904,128090,MS2,Clinical Sample,S117360,Positive,40,375263.62,375263.625,1,test,1,1
1073944,128091,MS2,Clinical Sample,S115637,Positive,40,397889.2,397889.1875,1,test,1,1
1073984,128092,MS2,Clinical Sample,S115889,Positive,40,517623.44,517623.4375,1,test,1,1
1074024,128095,MS2,Clinical Sample,S079184,Positive,40,385459.47,385459.46875,1,train,1,1
1074064,128073,MS2,Clinical Sample,S117369,Positive,40,501459.72,501459.71875,1,test,1,1
1074104,128074,MS2,Clinical Sample,S079160,Positive,40,344574.47,344574.46875,1,val,1,1
1074144,128075,MS2,Clinical Sample,S117394,Positive,40,447723.38,447723.375,1,test,1,1
1074184,128076,MS2,Clinical Sample,S079195,Positive,40,381435.25,381435.25,1,test,1,1
1074224,128077,MS2,Clinical Sample,S115915,Positive,40,401773.28,401773.28125,1,test,1,1
1074264,128078,MS2,Clinical Sample,S115814,Positive,40,380975.1,380975.09375,1,train,1,1
1074304,128079,MS2,Clinical Sample,S115898,Positive,40,407204.38,407204.375,1,test,1,1
1074344,128080,MS2,Clinical Sample,S115724,Positive,40,405891.75,405891.75,1,train,1,1
1074384,128081,MS2,Clinical Sample,S115879,Positive,40,399252.62,399252.625,1,test,1,1
1074424,128082,MS2,Clinical Sample,S115829,Positive,40,382020.7,382020.6875,1,test,1,1
